ID	Hexagon_index	Cluster_base
1810029B16Rik	446	4
Tktl2	445	4
Npy5r	690	4
Npy1r	690	4
Nat1	444	4
Nat2	444	4
Nat3	443	3
4732435N03Rik	516	3
Ints10	370	1
Lpl	53	32
Slc18a1	716	19
Atp6v1b2	720	18
Lzts1	640	16
D10627	638	15
D130040H23Rik	720	18
AI449175	382	31
1200003I07Rik	644	16
D330038O06Rik	646	9
Atp13a1	180	8
Gmip	234	10
Edg4	235	10
Pbx4	235	10
Cilp2	351	10
Ndufa13	418	11
Tssk6	417	11
Gatad2a	417	11
9130404D08Rik	416	11
Sf4	350	10
Tm6sf2	351	10
Hapln4	351	10
Rfxank	291	10
2310073E15Rik	291	10
Mef2b	291	10
Armc6	293	10
Sfrs14	293	10
Homer3	292	10
Ddx49	235	10
Cope	291	10
Gdf1	290	10
Upf1	290	10
Comp	290	10
Crtc1	291	10
Klhl26	234	10
Crlf1	290	10
2810428I15Rik	352	10
Uba52	352	10
Fkbp8	292	10
Ell	355	10
Isyna1	292	10
Ssbp4	292	10
Lrrc25	353	10
Gdf15	291	10
Pgpep1	352	10
Lsm4	291	10
Jund1	235	10
Pde4c	234	10
Rab3a	351	10
BC051227	351	10
Ifi30	351	10
Pik3r2	351	10
Il12rb1	291	10
Arrdc2	291	10
Kcnn1	291	10
Slc5a5	353	10
Rpl18a	353	10
2410004L22Rik	175	14
Myo9b	481	16
2010315L10Rik	564	7
Nr2f6	650	7
Ushbp1	650	7
5430437P03Rik	651	7
Abhd8	569	11
Mrpl34	569	11
Gtpbp3	570	11
Plvap	491	11
Bst2	352	10
1110012M11Rik	352	10
Txnl6	291	10
Slc27a1	235	10
Pgls	235	10
Glt25d1	234	10
Unc13a	290	10
Jak3	291	10
Insl3	235	10
B3gnt3	235	10
Fcho1	236	10
Zfp709	334	13
Zfp617	336	13
Cyp4f18	337	14
Olfr372	338	14
Olfr373	339	14
Olfr374	339	14
Tpm4	341	8
Rab8a	410	9
Hsh2d	484	9
2510049I19Rik	488	7
Ap1m1	567	7
Klf2	654	11
Eps15l1	654	11
Calr3	348	10
1700030K09Rik	349	10
Cherp	287	10
Crsp7	647	9
9130011J15Rik	410	9
Tmem38a	410	9
Sin3b	280	8
F2rl3	223	14
Large	273	13
Hmgb2l1	477	16
Tom1	479	16
Hmox1	42	12
Mcm5	42	12
Nr3c2	690	4
Arhgap10	600	3
AI931714	365	37
Tmem34	434	37
Ednra	367	36
Pou4f2	324	23
Rbmxrt	323	23
Lsm6	397	17
D630040G17Rik	50	38
Mmaa	296	25
Smad1	240	25
Otud4	73	12
Abce1	75	12
Anapc10	15	34
Hhip	202	5
Gypa	157	5
Smarca5	122	21
Gab1	711	24
Usp38	123	21
Inpp4b	688	4
Il15	688	4
Zfp330	688	4
Rnf150	374	6
Tbc1d9	453	31
Ucp1	721	17
Elmod2	721	17
4933434I20Rik	721	17
Clgn	548	17
Scoc	470	17
Olfr370	67	12
Ndufb7	135	8
Gpsn2	179	8
Dnajb1	345	8
Gipc1	413	7
Ptger1	413	7
Pkn1	413	7
Ddx39	412	9
Cd97	412	9
Lphn1	347	11
Asf1b	655	11
Prkaca	653	7
LOC666704	652	7
1700067K01Rik	652	7
4432412L15Rik	652	7
Il27ra	652	7
Rln3	652	7
Rfx1	653	7
BC057552	570	11
Cc2d1a	491	11
4930432K21Rik	491	11
Nanos3	492	11
Zswim4	351	10
D8Ertd738e	289	10
2410018C20Rik	289	10
Cacna1a	647	9
Ier2	186	10
Btbd14b	142	10
Trmt1	237	10
Lyl1	186	10
Nfix	236	10
Dand5	489	11
Gadd45gip1	489	11
Rad23a	489	11
Calr	490	11
Syce2	570	11
Gcdh	569	11
Klf1	654	11
Dnase2a	654	11
Mast1	654	11
Rtbdn	655	11
Rnaseh2a	655	11
Prdx2	655	11
Junb	655	11
Hook2	655	11
Asna1	655	11
2310036O22Rik	655	11
Tnpo2	570	11
Fbxw9	570	11
Dhps	570	11
1500041N16Rik	570	11
BC056474	570	11
Man2b1	570	11
Olfr371	178	8
Vps35	411	9
Orc6l	484	9
D830007F02Rik	410	9
4921524J17Rik	230	10
Gpt2	349	10
Dnaja2	649	9
Neto2	407	14
Itfg1	461	23
Phkb	118	33
Abcc12	113	39
Siah1a	342	8
Cbln1	703	31
4933402J07Rik	62	22
Zfp423	635	15
5033428A16Rik	648	9
Heatr3	648	9
Adcy7	644	16
Brd7	97	14
Nkd1	676	27
9130017C17Rik	543	19
Cyld	94	13
Sall1	636	15
Chd9	640	16
Rbl2	643	16
Irx3	542	19
Irx5	699	31
Irx6	699	31
Mmp2	699	31
Aytl1	308	2
Slc6a2	697	6
LOC382044	697	6
Es1	696	6
Ces3	446	4
Es22	691	4
AU018778	690	4
Ces1	604	4
Ces7	523	4
Gnao1	611	31
Amfr	170	13
Nudt21	224	14
Ogfod1	226	8
Bbs2	282	8
Mt4	284	8
Mt3	284	8
Mt2	284	8
Mt1	284	8
Nup93	283	8
Slc12a3	226	8
Herpud1	575	10
AI451557	229	8
Cpne2	229	8
2310065K24Rik	284	8
Rspry1	346	8
Arl2bp	346	8
Pllp	346	8
Ccl22	413	7
Cx3cl1	413	7
Ccl17	658	11
Ciapin1	286	10
Coq9	231	10
Polr2c	232	10
Dok4	232	10
Ccdc102a	414	11
Gpr114	653	7
Gpr56	414	11
Gpr97	230	10
Katnb1	231	10
Kifc3	286	10
BC016201	181	10
1700055M20Rik	180	8
Zfp319	229	8
AA960436	229	8
Mmp15	179	8
Gtl3	483	9
Csnk2a2	563	9
4931432M23Rik	563	9
Ndrg4	645	16
BC031853	562	9
Got2	561	9
Cdh8	446	4
Cdh11	444	4
Cdh5	307	2
Tk2	302	37
Cklf	15	34
Cmtm1	393	19
Cmtm2a	393	19
Cmtm2b	392	19
Cmtm3	392	19
Cmtm4	21	12
Dync1li2	40	12
Appbp1	21	12
Car7	328	19
4833426J09Rik	392	19
Cdh16	6	34
Rrad	16	32
1110019N10Rik	16	32
Ces6	308	2
BC015286	310	2
Ces2	310	2
Ces5	155	2
2310038E17Rik	82	32
2210023G05Rik	54	32
BC026374	226	8
Cbfb	410	9
D230025D16Rik	563	9
C76566	649	9
Tradd	413	7
Fbxl8	346	8
Hsf4	347	11
Nol3	347	11
4931428F04Rik	347	11
E2f4	286	10
Elmo3	286	10
Lrrc29	287	10
Hspc171	232	10
Fhod1	232	10
Slc9a5	288	10
Plekhg4	415	11
Kctd19	414	11
Lrrc36	651	7
2700055K07Rik	651	7
Zdhhc1	651	7
Hsd11b2	648	9
Atp6v0d1	648	9
Agrp	650	7
2310066E14Rik	651	7
Ctcf	652	7
D130029J02Rik	349	10
Acd	349	10
Pard6a	416	11
E130303B06Rik	416	11
Gfod2	416	11
Ranbp10	567	7
Tsnaxip1	652	7
Thap11	488	7
Nutf2	488	7
Pskh1	419	10
Ctrl	419	10
Psmb10	419	10
Lcat	419	10
Slc12a4	351	10
Dpep3	418	11
Dpep2	417	11
Ddx28	488	7
Dus2l	488	7
Nfatc3	652	7
Rbm35b	416	11
Lypla3	348	10
Slc7a6	415	11
Slc7a6os	564	7
Prmt7	564	7
Smpd3	651	7
Zfp90	650	7
Cdh3	650	7
Cdh1	651	7
Has3	488	7
5830457O10Rik	488	7
Cirh1a	567	7
Sntb2	651	7
Vps4a	418	11
Cog8	351	10
Nip7	351	10
Tmed6	418	11
Terf2	418	11
Cyb5b	652	7
Nfat5	566	7
Nqo1	651	7
Nob1	651	7
Wwp2	415	11
Psmd7	649	9
Atbf1	168	22
Pmfbp1	395	19
Dhx38	41	12
Txnl4b	42	12
Hp	42	12
Dhodh	67	12
Pkd1l3	99	8
2400003C14Rik	344	8
4930566A11Rik	344	8
Ap1g1	660	10
Marveld3	75	12
Tat	76	38
Chst4	302	37
Zfp612	304	36
Calb2	699	31
BC025546	698	6
Hydin	308	2
Vac14	177	8
BC060632	647	9
2010004A03Rik	230	10
Sf3b3	414	11
Cog4	651	7
Fuk	651	7
St3gal2	652	7
Ddx19a	652	7
Ddx19b	488	7
Aars	488	7
Exosc6	567	7
Mrcl	567	7
4930402E16Rik	651	7
Glg1	651	7
Rfwd3	411	9
Mlkl	346	8
Fa2h	485	7
Wdr59	650	7
Znrf1	651	7
Ldhd	652	7
Zfp1	651	7
Ctrb1	652	7
Bcar1	490	11
Cfdp1	653	7
Chst5	651	7
4932417I16Rik	487	7
Gabarapl2	348	10
Adat1	231	10
Kars	647	9
Terf2ip	647	9
Cntnap4	690	4
Mon1b	687	3
4930481F22Rik	687	3
Adamts18	687	3
Nudt7	684	1
AI427515	371	2
Clec3a	698	6
Wwox	698	6
Maf	687	3
Dynlrb2	203	5
Cdyl2	204	5
2310061C15Rik	537	24
2610510J17Rik	462	22
BC060631	399	15
1700030J22Rik	277	14
Gcsh	338	14
Pkd1l2	338	14
Bcmo1	408	8
Gan	410	9
Plcg2	406	14
4632417N05Rik	391	22
Hsd17b2	125	22
Mphosph6	452	31
Cdh13	442	3
Hsbp1	71	12
Mlycd	141	10
Efcbp2	185	10
Gm587	288	10
Mbtps1	347	11
Hsdl1	413	7
Lrrc50	413	7
Taf1c	414	11
Kcng4	659	11
Wfdc1	495	10
4632415K11Rik	658	11
Cotl1	414	11
BC025816	653	7
Usp10	414	11
Crispld2	656	11
Zdhhc7	185	10
6430548M08Rik	653	7
1700120B06Rik	652	7
Gse1	290	10
4833427B12Rik	26	12
1190005I06Rik	46	12
Cox4nb	234	10
Cox4i1	349	10
Irf8	649	9
Foxf1a	675	27
Mthfsd	675	27
Foxc2	675	27
Foxl1	675	27
1700018B08Rik	96	14
Fbxo31	134	8
Map1lc3b	345	8
Zcchc14	412	9
Jph3	185	10
Klhdc4	291	10
Slc7a5	652	7
BC048644	487	7
Car5a	487	7
Banp	414	11
Zfpm1	347	11
Trhr2	349	10
5830416A07Rik	416	11
Cyba	349	10
Mvd	350	10
Snai3	290	10
Rnf166	234	10
2310061F22Rik	234	10
Aprt	418	11
Galns	418	11
Pabpnl1	654	11
Cbfa2t3h	653	7
BC021611	486	7
Cdh15	565	7
Ankrd11	650	7
Spg7	414	11
Rpl13	416	11
Cpne7	349	10
Sult5a1	289	10
Dpep1	418	11
4732415M23Rik	653	7
Cdk10	652	7
Zfp276	652	7
Fanca	652	7
Spire2	567	7
Tcf25	492	11
Mc1r	293	10
Tubb3	293	10
Def8	104	12
Afg3l1	142	10
Dbndd1	236	10
Gas8	234	10
Rhou	651	7
Rab4a	487	7
1700054N08Rik	287	10
Acta1	414	11
Nup133	414	11
Abcb10	651	7
Taf5l	413	7
AK122209	345	8
Galnt2	575	10
Pgbd5	70	12
Cog2	228	8
Agt	574	10
Capn9	574	10
2310022B05Rik	103	12
Ttc13	229	8
Arv1	649	9
2310031A18Rik	563	9
2810004N23Rik	647	9
Gnpat	647	9
Exoc8	647	9
Egln1	179	8
Tsnax	103	12
Disc1	136	8
Sipa1l2	356	10
4933403G14Rik	576	26
2310079N02Rik	27	12
E330039K12Rik	27	12
BC021891	433	37
Kcnk1	304	36
Slc35f3	301	29
1810063B05Rik	673	27
Tomm20	180	8
Rbm34	180	8
Pard3	659	11
Nrp1	684	1
Itgb1	513	1
Ccdc7	312	5
1700008F21Rik	255	5
Alkbh8	380	5
Cwf19l2	381	31
Gucy1a2	316	5
Aasdhppt	451	5
Kbtbd3	451	5
8430410K20Rik	527	5
Gria4	526	6
Casp1	605	4
Casp4	605	4
Casp12	692	4
Pdgfd	690	4
Dync2h1	449	6
Dcun1d5	444	4
Mmp13	608	6
Mmp12	449	6
Mmp1b	449	6
Mmp3	380	5
Mmp1a	380	5
Mmp10	381	31
Mmp8	318	21
Mmp27	318	21
Mmp20	386	23
Mmp7	634	15
Tmem123	553	15
Birc2	553	15
Birc3	637	15
Yap1	553	15
9230110C19Rik	636	15
AK129341	635	15
Trpc6	693	4
Pgr	693	4
Mtmr2	668	30
Cep57	667	30
2810485I05Rik	196	39
Sesn3	369	39
Endod1	369	39
Jmjd2d	298	29
0610040D20Rik	426	25
Amotl1	425	25
Piwil4	661	26
Fut4	105	12
1700012B09Rik	73	12
Ankrd49	73	12
Mre11a	73	12
Gpr83	73	12
Folr4	11	12
Panx1	5	34
2200002K05Rik	326	22
Crsp6	326	22
4931406C07Rik	326	22
Josd3	326	22
5830418K08Rik	326	22
BC017612	383	31
Ccdc67	452	31
Slc36a4	608	6
Mtnr1b	607	6
Fat3	444	4
Chordc1	376	6
Naalad2	605	4
B020006M18Rik	446	4
Mbd3l2	376	6
Mbd3l1	375	6
Olfr24	254	5
Olfr828	312	5
Olfr829	376	6
Olfr830	376	6
Olfr832	694	4
Olfr834	693	4
Olfr835	605	4
Olfr836	447	6
Olfr837	447	6
Olfr843	446	4
Olfr845	447	6
Olfr846	446	4
Olfr847	446	4
Olfr849	691	4
Olfr850	691	4
Olfr851	604	4
Olfr853	694	4
Olfr854	606	6
Olfr855	695	6
Zfp75	695	6
Olfr857	693	4
Olfr58	692	4
Olfr859	604	4
Olfr860	604	4
Olfr862	604	4
Olfr77	446	4
Olfr866	691	4
Olfr867	691	4
Olfr868	692	4
Olfr869	606	6
Olfr870	448	6
Olfr871	450	5
Olfr872	528	31
Olfr39	452	31
Olfr873	529	31
Olfr18	453	31
Zfp560	36	34
Zfp26	472	15
Zfp426	640	16
2210010B09Rik	178	8
5730577I03Rik	135	8
Fbxl12	136	8
Ubl5	136	8
Pin1	136	8
Olfm2	179	8
Col5a3	413	7
Rdh8	656	11
A230050P20Rik	567	7
Angptl6	567	7
Ppan	653	7
Eif3s4	653	7
Dnmt1	654	11
Edg5	493	11
Mrpl4	493	11
Icam1	656	11
Icam4	654	11
Icam5	654	11
B230118G17Rik	653	7
Raver1	653	7
Tyk2	653	7
Cdc37	492	11
Pde4a	352	10
Keap1	419	10
Edg8	418	11
Atg4d	491	11
BC021438	490	11
Cdkn2d	568	7
Ap1m2	653	7
Slc44a2	651	7
Ilf3	651	7
Qtrt1	415	11
Dnm2	416	11
Tmed1	415	11
AB124611	414	11
Yipf2	417	11
1810026J23Rik	417	11
Smarca4	418	11
Ldlr	351	10
Ankrd25	235	10
Dock6	186	10
Rab3d	652	7
BC010787	652	7
2510048L02Rik	652	7
BC018242	652	7
Epor	652	7
Rgl3	652	7
C330001K17Rik	652	7
Prkcsh	567	7
Elavl3	567	7
Zfp653	414	11
Cnn1	182	10
Elof1	139	10
Acp5	140	10
9530015I07Rik	230	10
1810064F22Rik	285	8
BC050092	413	7
Anln	413	7
9530077C05Rik	181	10
Bmper	684	1
Dpy19l1	444	4
Cypt4	446	4
Cypt9	446	4
Tbx20	697	6
Herpud2	440	2
Sept7	370	1
2310005P05Rik	519	4
B3gat1	523	4
BC038479	523	4
Acad8	699	31
Thyn1	699	31
Vps26b	700	31
Jam3	168	22
Igsf9b	127	22
Spata19	699	31
Opcml	690	4
Hnt	601	4
Snx19	698	6
Adamts15	537	24
Adamts8	334	13
BC038156	100	10
St14	99	8
Aplp2	483	9
Prdm10	409	8
Nfrkb	338	14
Tmem45b	337	14
Barx2	536	23
Grit	536	23
Kcnj5	89	34
Kcnj1	304	36
Fli1	304	36
Ets1	683	1
Kirrel3	687	3
St3gal4	359	25
Dcps	297	25
Tirap	359	25
Foxred1	359	25
Srpr	358	25
C030004A17Rik	358	25
Rpusd4	424	25
Cdon	671	27
Ddx25	505	28
Pus3	505	28
Svs7	667	30
Gm846	683	1
D730048I06Rik	687	3
A630095E13Rik	89	34
Acrv1	169	22
Chek1	128	13
Stt3a	172	13
Ei24	222	14
Fez1	223	14
Pknox2	645	16
1810021J13Rik	408	8
Slc37a2	407	14
Ccdc15	223	14
Robo4	476	16
BC024479	475	15
Esam1	474	15
Vsig2	474	15
Nrgn	474	15
Spa17	551	15
Siae	551	15
Tbrg1	535	20
Panx3	535	20
Olfr160	383	31
Olfr151	382	31
Olfr874	317	21
Olfr875	381	31
Olfr876	380	5
Olfr877	378	5
Olfr145	694	4
Olfr878	693	4
Olfr881	690	4
Olfr883	690	4
Olfr884	690	4
Olfr885	690	4
Olfr887	691	4
Olfr888	446	4
Olfr889	446	4
Olfr890	523	4
Olfr891	447	6
Olfr893	374	6
Olfr894	374	6
Olfr143	375	6
Olfr895	375	6
Olfr25	448	6
Olfr898	448	6
Olfr899	377	5
Olfr250	377	5
Olfr900	377	5
Olfr251	377	5
Olfr147	377	5
Olfr901	694	4
Olfr902	694	4
Olfr904	693	4
Olfr905	693	4
Olfr906	693	4
Olfr907	693	4
Olfr908	693	4
Olfr909	693	4
Olfr910	693	4
Olfr912	692	4
Olfr913	692	4
Olfr914	693	4
Olfr915	693	4
Olfr916	693	4
Olfr917	693	4
Olfr918	694	4
Olfr919	312	5
Loh11cr2a	312	5
Olfr920	378	5
Olfr921	378	5
Olfr922	378	5
Olfr923	378	5
Olfr924	378	5
Olfr26	378	5
Olfr926	378	5
Olfr930	377	5
Olfr933	694	4
Olfr934	694	4
Olfr935	606	6
Olfr146	376	6
Olfr937	447	6
Olfr938	447	6
Olfr27	446	4
Olfr242	446	4
Olfr943	690	4
Olfr944	690	4
Olfr144	690	4
Olfr945	690	4
Olfr948	690	4
Olfr951	690	4
Olfr952	690	4
Olfr954	690	4
Olfr955	690	4
Olfr44	690	4
Olfr957	690	4
Olfr958	690	4
Olfr959	690	4
AW551984	690	4
Olfr148	690	4
Olfr960	690	4
Olfr961	690	4
Olfr963	691	4
Olfr149	523	4
Olfr965	523	4
Olfr967	693	4
Olfr968	693	4
Olfr969	693	4
Olfr970	693	4
Olfr971	693	4
Olfr972	693	4
Olfr973	313	5
Olfr974	255	5
Olfr975	255	5
Olfr976	255	5
Olfr978	256	5
Olfr979	256	5
Olfr980	256	5
Olfr981	256	5
Olfr982	204	5
Olfr983	205	33
Olfr984	205	33
Olfr985	205	33
Olfr986	207	21
Zfp202	260	21
Scn3b	262	21
Gramd1b	619	20
9030425E11Rik	177	8
Hspa8	135	8
Bsx	177	8
4931429I11Rik	176	14
Crtam	176	14
2810457I06Rik	133	14
Sorl1	365	37
Sc5d	546	18
Tecta	624	19
Grik4	1	34
Arhgef12	20	34
Tmem136	99	8
Pou2f3	99	8
Trim29	98	8
Pvrl1	41	12
Thy1	412	9
Usp2	285	8
C1qtnf5	234	10
Rnf26	234	10
Mcam	289	10
Cbl	417	11
BC038167	651	7
Pdzd3	651	7
Abcg4	567	7
Mizf	568	7
Tmem24	489	11
Dpagt1	489	11
H2afx	569	11
Hmbs	569	11
Vps11	569	11
Hyou1	654	11
Slc37a4	654	11
Trappc4	654	11
Rps25	654	11
Ccdc84	654	11
Foxr1	570	11
Upk2	419	10
Bcl9l	291	10
Blr1	351	10
Ddx6	353	10
Treh	142	10
Phldb1	186	10
Arcn1	287	10
1500035H01Rik	415	11
Tmem25	488	7
BC021608	488	7
Mll1	488	7
Atp5l	650	7
Ube4a	650	7
Cd3g	650	7
Cd3d	650	7
Cd3e	649	9
Eva1	482	9
A530065I17Rik	408	8
Amica1	407	14
Scn2b	405	14
Scn4b	405	14
Tmprss4	336	13
Il10ra	335	13
Tmprss13	335	13
Fxyd6	93	13
Fxyd2	92	22
Dscaml1	92	22
Cep164	480	16
Bace1	645	16
Pcsk7	286	10
Tagln	230	10
Sidt2	230	10
Pafah1b2	285	8
BC033915	648	9
Apoa1	651	7
Apoc3	651	7
Apoa4	565	7
Apoa5	650	7
Zfp259	650	7
Bud13	564	7
D930028F11Rik	699	31
4432416J03Rik	699	31
Rexo2	700	31
Rbm7	701	31
Nnmt	702	31
Zbtb16	702	31
Htr3a	636	15
Htr3b	636	15
Usp28	93	13
Zw10	92	22
Tmprss5	128	13
Drd2	82	32
Ankk1	114	32
Ttc12	153	39
Ncam1	249	39
1600029D21Rik	295	25
Pts	72	12
Bcdo2	104	12
Tex12	136	8
Il18	229	8
Sdhd	565	7
Timm8b	651	7
AU019823	651	7
Dlat	651	7
Dixdc1	486	7
2310030G06Rik	657	11
Hspb2	657	11
Cryab	657	11
1110032A03Rik	414	11
D630004A14Rik	414	11
Alg9	414	11
Ppp2r1b	179	8
Snf1lk2	72	12
4833427G06Rik	433	37
Btg4	435	37
Pou2af1	438	1
Arhgap20	685	3
Fdx1	681	35
Rdx	680	35
9830163H01Rik	680	35
AI593442	688	4
Exph5	272	13
Kdelc2	278	14
4930550C14Rik	277	14
Atm	400	15
Npat	471	15
Acat1	634	15
Cul5	459	23
Rab39	326	22
Slc35f2	263	23
Sln	261	21
Elmod1	260	21
Tnfaip8l3	203	5
Cyp19a1	201	2
Gldn	252	2
4933412E14Rik	662	26
Cib2	576	26
Idh3a	188	12
Acsbg1	661	26
Dnaja4	344	8
Wdr61	344	8
Crabp1	282	8
Ireb2	411	9
C630028N24Rik	282	8
AY074887	281	8
Psma4	281	8
Chrna5	225	14
Chrna3	224	14
Chrnb4	223	14
Ube2q2	221	13
Fbxo22	221	13
Nrg4	277	14
AI118078	278	14
Etfa	220	13
Isl2	662	26
Zfp291	662	26
4930563M21Rik	188	12
Rcn2	138	10
Pstpip1	181	10
Tspan3	659	11
C230081A13Rik	660	10
Hmg20a	228	8
Odf3l1	413	7
Cspg4	346	8
Sh3px3	659	11
Imp3	286	10
Ptpn9	413	7
Sin3a	412	9
Man2c1	412	9
Neil1	345	8
Commd4	346	8
Trcg1	232	10
1700017B05Rik	287	10
Ppcdc	565	7
Scamp5	651	7
Rpp25	652	7
Cox5a	652	7
2310046O06Rik	652	7
Mpi1	652	7
Scamp2	653	7
Cplx3	493	11
Lman1l	420	10
Csk	292	10
Cyp1a2	413	7
Cyp1a1	651	7
Clk3	651	7
Arid3b	565	7
Ubl7	348	10
Sema7a	655	11
Cyp11a1	652	7
4930535E21Rik	566	7
Stra6	655	11
Islr	234	10
Islr2	186	10
Pml	186	10
Stoml1	185	10
Loxl1	494	10
Tbc1d21	413	7
6030419C18Rik	283	8
Cd276	100	10
Nptn	102	12
Hcn4	134	8
Neo1	396	17
Adpgk	412	9
Bbs4	412	9
Arih1	345	8
4930425N13Rik	566	7
Hexa	487	7
Brunol6	651	7
Parp6	565	7
Pkm2	414	11
4933407I18Rik	413	7
Gramd2	413	7
Senp8	412	9
Nr2e3	138	10
Thsd4	101	10
Lrrc49	668	30
Larp6	671	27
Uaca	586	27
Tle3	97	14
Rplp1	136	8
Kif23	136	8
Paqr5	659	11
Glce	660	10
Spesp1	659	11
Anp32a	574	10
Coro2b	142	10
Itga11	650	7
Fem1b	413	7
Cln6	290	10
Calml4	290	10
Pias1	288	10
Lbxcor1	414	11
Map2k5	413	7
2310007F21Rik	660	10
Smad3	422	10
Smad6	286	10
Lctl	414	11
Zwilch	414	11
Rpl4	567	7
Snapc5	567	7
Map2k1	567	7
Uchl4	489	11
Tipin	350	10
Megf11	346	8
Rab11a	282	8
Slc24a1	651	7
2010321M09Rik	487	7
Ptplad1	487	7
Dpp8	488	7
Nope	493	11
Punc	654	11
Parp16	652	7
Cilp	567	7
Clpx	652	7
Pdcd7	651	7
Rasl12	651	7
Ostb	651	7
Mtfmt	487	7
Spg21	488	7
Plekhq1	353	10
Rbpms2	420	10
Oaz2	419	10
Zfp609	351	10
Trip4	564	7
2810417H13Rik	285	8
Csnk1g1	229	8
Ppib	649	9
Snx22	563	9
Snx1	230	10
5730536A07Rik	140	10
Dapk2	184	10
Fbxl22	675	27
Usp3	675	27
Car12	659	11
Aph1b	659	11
Aph1c	659	11
Rab8b	574	10
Rps27l	655	11
Lactb	655	11
Tpm1	652	7
Tln2	346	8
3300001A09Rik	508	37
Vps13c	433	37
Rora	309	2
9530091C08Rik	374	6
Narg2	587	27
Anxa2	588	27
Foxb1	394	19
Bnip2	280	8
Gtf2a2	281	8
Gcnt3	281	8
6430514L14Rik	412	9
Myo1e	141	10
Ccnb2	341	8
Rnf111	341	8
Sltm	484	9
B230380D07Rik	409	8
Adam10	69	12
Lipc	576	26
Aqp9	193	38
Aldh1a2	193	38
Grinl1a	498	30
AA407270	497	26
Cgnl1	424	25
Tcf12	423	10
Suhw4	237	10
Mns1	413	7
Tex9	346	8
Rfxdc2	418	11
Nedd4	491	11
Prtg	351	10
Pygo1	486	7
Dyx1c1	650	7
Ccpg1	650	7
Pigb	564	7
Rab27a	649	9
2410004A20Rik	136	8
BC003885	99	8
Unc13c	312	5
Wdr72	374	6
Onecut1	17	34
BC031353	131	14
Arpp19	176	14
Myo5a	176	14
Myo5c	227	8
Gnb5	651	7
Bcl2l10	566	7
Mapk6	488	7
Leo1	286	10
Tmod3	485	7
Tmod2	485	7
Lysmd2	280	8
Scg3	279	14
Bmp5	6	34
Hmgcll1	440	2
Hcrtr2	252	2
C530008M07Rik	606	6
Tinag	445	4
Lrrc1	307	2
Gclc	270	22
Elovl5	44	12
Gcm1	282	8
Fbxo9	282	8
Ick	282	8
Gsta4	281	8
Gsta1	281	8
Omt2b	345	8
Gsta2	345	8
Dppa5	656	11
2410146L05Rik	656	11
E330016A19Rik	572	11
Mto1	289	10
Eef1a1	291	10
Slc17a5	420	10
Cd109	142	10
Col12a1	686	3
Cox7a2	439	1
Tmem30a	439	1
Filip1	514	1
Senp6	111	38
Myo6	246	36
Impg1	309	2
Htr1b	690	4
4930486G11Rik	446	4
Irak1bp1	374	6
Phip	374	6
Hmgn3	309	2
4930431B11Rik	197	39
Sh3bgrl2	249	39
Elovl4	154	39
Ttk	153	39
Bckdhb	155	2
Ibtk	439	1
Tpbg	685	3
2610018I03Rik	443	3
Pgm3	114	32
Rwdd2	113	39
Mod1	113	39
Prss35	663	26
Snap91	663	26
Cyb5r4	252	2
4922501C03Rik	374	6
Tbx18	600	3
Nt5e	662	26
Snx14	661	26
Syncrip	342	8
Bcl2a1d	82	32
Bcl2a1a	157	5
4930579C12Rik	157	5
Bcl2a1b	203	5
Mthfs	203	5
AF529169	690	4
Tmed3	525	6
B230218L05Rik	525	6
Rasgrf1	452	31
Ctsh	385	20
Morf4l1	267	22
Adamts7	268	22
Tbc1d2b	167	22
Zic1	698	6
Zic4	698	6
Plscr1	688	4
Plscr2	688	4
1700057G04Rik	600	3
Plscr4	373	2
Plod2	443	3
1190002N15Rik	601	4
Slc9a9	442	3
Chst2	51	32
2610101N10Rik	711	24
Paqr9	663	26
Pcolce2	711	24
Trpc1	711	24
AI427122	711	24
1700065D16Rik	711	24
Xrn1	332	17
Tfdp2	68	12
Atp1b3	285	8
BC043934	651	7
Rnf7	651	7
Rasa2	651	7
Zbtb38	651	7
Acpl2	413	7
Spsb4	136	8
Slc25a36	133	14
Trim42	257	5
Clstn2	313	5
Nmnat3	443	3
Rbp1	372	2
Rbp2	309	2
Copb2	372	2
Mrps22	309	2
7420426K07Rik	536	23
Foxl2	401	13
Faim	403	14
Gm1123	337	14
Pik3cb	337	14
Cep70	409	8
D9Ertd280e	409	8
Mras	339	14
Armc8	343	8
Dbr1	341	8
A4gnt	279	14
Dzip1l	69	12
Cldn18	4	12
Nck1	481	16
Stag1	408	8
Pccb	95	14
Ephb1	687	3
Ky	297	25
Anapc13	574	10
Amotl2	574	10
Ryk	659	11
Slco2a1	660	10
Rab6b	660	10
Srprb	412	9
Trf	344	8
1300017J02Rik	177	8
Topbp1	132	14
Cdv3	174	14
Bfsp2	396	17
Tmem108	37	34
Nphp3	326	22
Ube1dc1	335	13
Acad11	335	13
Ccrl1	336	13
Acpp	266	23
Cpne4	375	6
Mrpl3	601	4
Nudt16	524	6
1700080E11Rik	524	6
Nek11	444	4
Aste1	375	6
Atp2c1	374	6
Pik3r4	155	2
E330026B02Rik	155	2
1110001D15Rik	128	13
6230410P16Rik	348	10
Wdr82	415	11
Ppm1m	568	7
Tlr9	653	7
Alas1	488	7
Wdr51a	487	7
Dusp7	416	11
Rpl29	351	10
Acy1	419	10
Abhd14a	419	10
Abhd14b	417	11
Pcbp4	491	11
