ID	Hexagon_index	Cluster_base	data.AB_D_CPM_logFC	data.ATC_D_CPM_logFC	data.LY_D_CPM_logFC
ENSG00000165887	226	7	1.81909242548849	1.05799792005286	1.66764762565721
ENSG00000165915	9	8	0.0730019614652377	0.138996964862074	0.438452240860231
ENSG00000165943	23	8	0.202671927521805	0.300908330809346	0.366168526372372
ENSG00000165959	36	9	0.253616272418353	0.222039634397273	0.240790090911413
ENSG00000165996	131	9	0.442481872895825	0.460645004790996	0.642135958922928
ENSG00000166016	23	8	0.100988474334074	0.310389704563344	0.316771584134034
ENSG00000166033	230	8	0.1770038888296	0.675897153119047	0.338773726942549
ENSG00000166130	58	9	0.245550410187989	0.193194219360837	0.16484501395201
ENSG00000166145	56	5	-0.27580718782281	-0.151699140195833	-0.234931936843395
ENSG00000166147	207	2	-0.636892387506997	-0.27980005754649	-0.310075002682371
ENSG00000166165	176	7	0.414326217799744	1.33551464970639	0.864603665914548
ENSG00000166170	59	9	0.284235992498206	0.224097805714939	0.202174630714498
ENSG00000166173	16	5	-0.392295906725364	-0.196741729141389	-0.139556844703396
ENSG00000166265	244	3	-0.701197768030422	-0.37538261096681	-0.356254805995973
ENSG00000166341	242	3	-0.404481021276232	-0.693087419187837	-0.562315289406871
ENSG00000166342	145	3	-0.603165688339776	-0.53045430275979	-0.695173183752965
ENSG00000166347	166	10	0.506562974215124	0.0721008284059197	0.381412010639369
ENSG00000166348	184	4	-0.42678985829752	-0.272542174838268	-0.510457544938732
ENSG00000166396	234	4	-0.446989884588803	-0.434878905454948	-0.718473766163809
ENSG00000166444	30	6	-0.374762862815163	-0.311591978369049	-0.166819000954169
ENSG00000166448	142	1	-0.888671433343611	-0.438326763499	-0.777144026131313
ENSG00000166450	22	8	0.145486107489682	0.315886409020024	0.38261269309744
ENSG00000166483	87	9	0.253219238118693	0.164650786307516	0.107678158032138
ENSG00000166510	212	10	0.564428068911215	0.33215603190375	0.190312616356889
ENSG00000166523	251	6	-0.113456715287204	-0.460348124035166	-0.58137446069195
ENSG00000166526	74	6	-0.2650420183245	-0.339613599860781	-0.344285060326936
ENSG00000166546	257	2	-0.881260361241213	0.125353565786428	-0.680350924285524
ENSG00000166578	241	3	-0.306956800243747	-0.876496437218217	-0.73791496086091
ENSG00000166689	228	7	0.800870228509665	1.10099084036705	0.980093485889598
ENSG00000166741	219	10	0.625382408002178	0.588128101316419	0.682627967724367
ENSG00000166750	140	4	-0.220562102883451	-0.038074804050745	-0.378914266949025
ENSG00000166762	118	5	-0.499580258092445	-0.153384052000812	-0.389158563521816
ENSG00000166783	14	6	-0.291579432335501	-0.254432568451345	-0.168373255371717
ENSG00000166900	155	5	-0.360378596410689	-0.303377480893486	-0.530948612291542
ENSG00000166920	190	3	-0.431943804461004	-0.53308272499608	-0.875040361545732
ENSG00000166922	254	5	-0.214774284414807	-0.181993189881956	-0.981199545840182
ENSG00000166923	103	4	-0.322066793877925	-0.274497945595	-0.32256947392856
ENSG00000167074	247	3	-0.827597892259592	-0.775436475908823	-0.313172843761206
ENSG00000167081	269	10	0.646725961298876	0.490188244626647	0.18405143830267
ENSG00000167106	15	5	-0.407457949860403	-0.28371865777237	-0.0840975555578236
ENSG00000167123	9	8	0.0633326084598256	0.189764741312898	0.37589409171819
ENSG00000167136	181	8	0.23248065761762	0.579988086826835	0.315474905290517
ENSG00000167193	101	8	0.170111207321666	0.264830976126703	0.165600518052434
ENSG00000167306	33	5	-0.395159351207918	-0.17835457084371	-0.137557119240371
ENSG00000167323	43	8	0.182691319358911	0.299623116314661	0.296867763857438
ENSG00000167378	33	5	-0.426421230533847	-0.188510321176747	-0.152506690245997
ENSG00000167460	67	8	0.24005485244046	0.455593425685164	0.357746141283549
ENSG00000167508	60	9	0.300302873638498	0.233879561402606	0.277525149853793
ENSG00000167524	147	3	-0.293745560301163	-0.616615531013926	-0.589931231548041
ENSG00000167554	147	3	-0.34425756299259	-0.482204887969498	-0.561281277269403
ENSG00000167555	55	5	-0.361252930334776	-0.189815199407321	-0.242373421703792
ENSG00000167578	115	5	-0.422073477459667	-0.305003206211822	-0.45193610474128
ENSG00000167600	107	6	-0.394062026444299	-0.461531505342367	-0.477852825873603
ENSG00000167645	10	8	0.124603221738862	0.232241241568807	0.307974784926908
ENSG00000167680	240	1	-0.41454730684123	-0.880683112824602	-0.924793666693396
ENSG00000167685	32	5	-0.403140877124821	-0.264388480115343	-0.190603990942876
ENSG00000167702	101	8	0.198589389144533	0.231075022125642	0.143202744024965
ENSG00000167766	76	6	-0.108221965781404	-0.537331284548915	-0.30656788343504
ENSG00000167772	226	7	1.17408836772889	2.03261263095521	1.74262707581201
ENSG00000167799	265	10	0.690587501340804	0.37412634310207	0.0759309472371785
ENSG00000167900	216	10	0.481000152329575	0.470907746475536	0.155907509194741
ENSG00000167972	215	10	0.574586262182347	0.386326086026509	0.321579425416975
ENSG00000167992	243	3	-0.624185386407152	-0.649100175062498	-0.444913721401987
ENSG00000167996	133	8	0.345723844565416	0.712705159448868	0.770770442123359
ENSG00000168014	169	10	0.519326445052331	0.374755483006248	0.384919788120976
ENSG00000168118	37	9	0.2604747909368	0.148351771262232	0.307355738009007
ENSG00000168209	65	8	0.0578005131660357	0.460958685136273	0.542870730446566
ENSG00000168214	20	8	0.251112738480399	0.233605724449985	0.359460076877185
ENSG00000168300	14	6	-0.313119359283739	-0.319736933419436	-0.168471392417867
ENSG00000168310	49	6	-0.187902187421621	-0.378088564377922	-0.247912080315962
ENSG00000168398	143	1	-0.938820535074071	-0.523268127140128	-0.706329970147273
ENSG00000168491	92	9	0.527756045660809	0.193135081575442	0.462303227724302
ENSG00000168575	39	8	0.277154109408641	0.157789352186534	0.445793823539484
ENSG00000168621	239	1	-0.840082280792326	-0.919401826899156	-0.980244418586216
ENSG00000168646	249	3	-0.352834346830355	-0.614910452528982	-0.365896995028621
ENSG00000168672	189	1	-0.685863267531817	-0.782740798455986	-0.794532996267552
ENSG00000168685	226	7	1.17419151439707	1.49260675086409	1.72206333378661
ENSG00000168792	166	10	0.526443206621281	0.19425017851403	0.335175189368419
ENSG00000168824	173	9	0.362542191727393	0.0965897312387713	1.21044208343348
ENSG00000168916	24	8	0.0752305600787206	0.280800893478752	0.256166018432912
ENSG00000168918	242	3	-0.367447225390011	-0.737132636568161	-0.540563462645478
ENSG00000168952	172	9	0.601054075280644	0.289575531652226	0.827975659600921
ENSG00000169031	177	7	1.03459308889794	0.796710645813262	1.29164140155351
ENSG00000169085	68	8	0.315401984735665	0.318677214206288	0.339377082871164
ENSG00000169122	238	1	-1.36099902965667	-1.09877620462496	-0.707806708423115
ENSG00000169126	233	4	-0.239493231352365	-0.186029228175386	-0.495701492329609
ENSG00000169129	84	5	-0.357987781302595	-0.142934622086977	-0.292136909487916
ENSG00000169136	29	6	-0.27699548450141	-0.372187965947566	-0.177056719126128
ENSG00000169174	134	7	0.60701236113128	0.775186137499666	0.70144808120386
ENSG00000169242	242	3	-0.315313064956096	-0.66635240233913	-0.635721462566125
ENSG00000169504	59	9	0.280367802081882	0.238263805350913	0.181422883375609
ENSG00000169554	28	6	-0.273945926901416	-0.274294999704934	-0.226214401735851
ENSG00000169594	141	4	-0.482183417112706	-0.305688143863148	-0.475627601163239
ENSG00000169692	24	8	0.148232926196084	0.232713736552721	0.231107941998555
ENSG00000169710	138	8	0.190173435530382	0.363484296846655	0.195203729956285
ENSG00000169715	98	8	0.416088545930536	0.558597196030036	0.493508901006781
ENSG00000169756	231	8	0.187283179552574	0.551287910102428	0.265569473825824
ENSG00000169764	128	9	0.516165381602422	0.46167209891122	0.528228844386903
ENSG00000169851	226	7	1.85110455777936	1.33701969345815	2.01614748957452
ENSG00000169857	69	8	0.208618231625811	0.320811039505034	0.172511946560805
ENSG00000169871	68	8	0.245552132749294	0.332241199605078	0.273402107099907
ENSG00000169884	246	3	-0.707987139791471	-0.353840837469041	-0.0143541479137336
ENSG00000169891	226	7	1.85438477383735	1.64958424272173	1.50841080571461
ENSG00000169908	142	1	-0.783880738780626	-0.482235991977157	-0.605498083698854
ENSG00000169926	58	9	0.245942411423203	0.131552282511584	0.142705869554098
ENSG00000170004	5	5	-0.267319153655759	-0.28925674197557	-0.0891289428410023
ENSG00000170153	222	7	0.566068576360661	0.617131699531738	1.02895228058243
ENSG00000170270	263	10	0.393975955694664	0.424363761079918	0.120608501588656
ENSG00000170290	235	1	-0.985491168314983	-0.258247418730932	-1.18738584908274
ENSG00000170315	115	5	-0.365430711940196	-0.273492180922132	-0.406829131898069
ENSG00000170324	152	6	-0.350873435822325	-0.547040606090995	-0.375205463665777
ENSG00000170379	42	8	0.113227806189705	0.404815728710273	0.337941580667337
ENSG00000170381	147	3	-0.429784418532992	-0.459201806649439	-0.567585635004223
ENSG00000170390	93	9	0.387399824414136	-0.0530124393881035	0.71732113025494
ENSG00000170412	207	2	-0.790457772112776	-0.190465313077828	-0.267727864664855
ENSG00000170421	224	7	0.431137650386106	1.07363106107332	1.21234668592043
ENSG00000170485	136	8	0.494891529414533	0.651029972877235	0.53624758331782
ENSG00000170522	230	8	0.126901445926075	0.713868338189108	0.507558196055034
ENSG00000170545	181	8	0.33937585586995	0.566466559764043	0.11779249627733
ENSG00000170558	43	8	0.184819517885311	0.349675744634562	0.290849457201814
ENSG00000170571	100	8	0.279650766802318	0.36018465307538	0.239794401315587
ENSG00000170581	29	6	-0.293252802304003	-0.342848602271887	-0.184453513160772
ENSG00000170624	135	7	0.738895506076756	0.917054346136394	0.906238879609457
ENSG00000170734	59	9	0.315560117433343	0.221776408542532	0.218793496147726
ENSG00000170745	134	7	0.490375538868115	0.859986139953037	0.691794958884342
ENSG00000170873	140	4	-0.301990759954558	-0.104392881263616	-0.299448261327795
ENSG00000170876	58	9	0.258203426187785	0.143316788089576	0.150056686459344
ENSG00000170962	259	2	-0.89644740797366	-0.369779691254099	-0.310620989706819
ENSG00000171045	29	6	-0.318462882293164	-0.299062049612358	-0.242935239717774
ENSG00000171051	226	7	1.22855762369823	0.801765884988646	2.29473677779019
ENSG00000171206	33	5	-0.405235494278553	-0.181992109136104	-0.171609511265205
ENSG00000171219	234	4	-0.431600448520991	-0.317043367371637	-0.643771979414228
ENSG00000171241	268	10	0.749403075383012	0.508485243939828	0.233518195769663
ENSG00000171310	205	2	-0.609803712399218	-0.223647124674799	-0.515625264386397
ENSG00000171346	254	5	-0.456863602663365	-0.380937245026742	-0.795241794379892
ENSG00000171444	120	5	-0.328652980432341	-0.0932043932655606	-0.24427945982234
ENSG00000171476	176	7	0.865351429282803	1.01149812890161	1.02181272410693
ENSG00000171522	229	7	0.202794996708866	1.5061730178654	0.332751768930855
ENSG00000171604	5	5	-0.260711931961913	-0.249548479642545	-0.120555337571138
ENSG00000171608	72	6	-0.393819211219327	-0.312718312877182	-0.337369445774942
ENSG00000171617	145	3	-0.588600292469988	-0.862967328082068	-0.562081675858195
ENSG00000171729	155	5	-0.309390063712843	-0.260265559487882	-0.527391846505815
ENSG00000171793	69	8	0.177307904757245	0.291535672964928	0.198647050161995
ENSG00000171877	254	5	-0.486290988511283	-0.350580329806138	-0.824794528429281
ENSG00000171914	233	4	-0.222181623790946	-0.186876333153954	-0.47654512685647
ENSG00000172037	21	8	0.159469891887737	0.205850962063424	0.471913405936512
ENSG00000172057	14	6	-0.2633421434449	-0.3535914333971	-0.140515649888709
ENSG00000172059	47	6	-0.0892083319485399	-0.266360851127605	-0.395803191695197
ENSG00000172081	10	8	0.118225748867491	0.268850547577951	0.330107318284782
ENSG00000172175	201	5	-0.151002835705392	-0.196137699703344	-0.531526098651148
ENSG00000172260	116	5	-0.429114341084827	-0.206527060680239	-0.499431614454989
ENSG00000172346	155	5	-0.291149878602778	-0.260859512376147	-0.502173055974254
ENSG00000172379	153	6	-0.351652287575496	-0.411394697946135	-0.431223637225464
ENSG00000172403	129	9	0.608937813835178	0.0234765361352485	0.728687116530819
ENSG00000172432	26	6	-0.141112850515	-0.178379649090251	-0.23362313658773
ENSG00000172461	254	5	-0.394315475472547	-0.359477661462657	-0.934612003724535
ENSG00000172465	93	9	0.468082836692565	0.0575858865221628	0.656018495091505
ENSG00000172575	76	6	-0.174649618473836	-0.402408365118422	-0.310442705551019
ENSG00000172738	145	3	-0.573717881028082	-0.535291685934507	-0.679127529441865
ENSG00000172757	10	8	0.108187776103206	0.281522499101824	0.324750974970081
ENSG00000172830	2	8	0.158110655811034	0.0884977277557342	0.321819179277488
ENSG00000172893	66	8	0.310787623320126	0.374186546068051	0.460017261131108
ENSG00000172915	259	2	-0.793060227490942	-0.345372670039622	-0.262594738551346
ENSG00000172927	256	2	-0.624253419555776	0.0808391167403602	-0.751928576624787
ENSG00000172939	61	9	0.310127255985281	0.228528690132763	0.324545049939718
ENSG00000172954	263	10	0.426985237113926	0.349452433389442	0.213434322199172
ENSG00000172974	100	8	0.342904173598694	0.331643362616803	0.250320899734001
ENSG00000173065	64	8	0.259572633603828	0.318110360755595	0.490985799616263
ENSG00000173114	189	1	-0.681370483195301	-1.08346359464857	-0.560107025515904
ENSG00000173193	140	4	-0.120458266174285	-0.120381257113404	-0.331344870251062
ENSG00000173212	237	1	-1.79228724499982	-0.805550169279507	-1.43836608202312
ENSG00000173214	263	10	0.388471825876238	0.472672986235601	0.157616369802215
ENSG00000173227	258	2	-1.13430815832114	-0.281148018439225	-0.676883899497698
ENSG00000173334	259	2	-0.91489270684013	-0.441654725832906	-0.336641009059649
ENSG00000173402	37	9	0.281607186091481	0.126052738850891	0.334290864828528
ENSG00000173432	226	7	1.63047014655579	2.36937915312683	2.40684000013909
ENSG00000173436	103	4	-0.345463985427706	-0.221336343388429	-0.414054571199206
ENSG00000173482	41	8	0.197778836083138	0.347273939316253	0.44797881070892
ENSG00000173517	71	6	-0.223566315187218	-0.14395925689105	-0.193194971233144
ENSG00000173531	77	6	-0.204716789322866	-0.584493027014659	-0.274612173015693
ENSG00000173546	37	9	0.360815105439785	-0.131360100635541	0.39508380872859
ENSG00000173548	30	6	-0.335916575278216	-0.328249240517342	-0.196445834621297
ENSG00000173598	129	9	0.494821379307129	0.396228566703206	0.646011232845095
ENSG00000173621	10	8	0.115534805520029	0.246906999679348	0.339758496787805
ENSG00000173660	140	4	-0.311623731828981	-0.180858042893166	-0.283172899106907
ENSG00000173706	133	8	0.334364872087463	0.684914531379129	0.623119031268425
ENSG00000173715	100	8	0.235042875878148	0.408862755159894	0.239455666428219
ENSG00000173848	156	5	-0.318203288817572	-0.17273887339549	-0.618027194671303
ENSG00000173930	226	7	1.44976770254604	1.41019258850064	1.63410826308972
ENSG00000174099	39	8	0.27227800958058	0.229924604304946	0.485318157918505
ENSG00000174136	143	1	-0.992053510301772	-0.5378297481936	-0.739609689467023
ENSG00000174306	229	7	0.48038606151157	0.789701358694058	0.60388808533906
ENSG00000174500	116	5	-0.390288248567752	-0.149193303071602	-0.521487793736626
ENSG00000174640	235	1	-0.64511872507877	-0.370743779336629	-1.0936274569454
ENSG00000174738	104	4	-0.683306714744465	-0.35681921859086	-0.437550746569922
ENSG00000174749	230	8	0.393607044118212	0.850416304787338	0.213658560471965
ENSG00000174791	115	5	-0.418498849841825	-0.300404940549302	-0.481021489011324
ENSG00000174792	236	1	-1.10074485525698	-0.618931945206409	-1.36400759444039
ENSG00000174804	191	3	-0.330296600990438	-0.536869175178623	-0.771051067484472
ENSG00000174808	98	8	0.442569305112928	0.631591993844959	0.51047030868692
ENSG00000174899	263	10	0.44690803537945	0.391151853203837	0.126881619399082
ENSG00000174939	56	5	-0.323435869544087	-0.134681121878351	-0.212168258531879
ENSG00000175063	212	10	0.700455669396724	0.08714409484799	0.14801194721306
ENSG00000175183	48	6	-0.0658292979699526	-0.319123070241082	-0.32078531745395
ENSG00000175550	46	6	-0.230760420740975	-0.205715571994654	-0.230272880477232
ENSG00000175567	218	10	0.71965650521518	0.625334792571532	0.568506328354706
ENSG00000175573	79	6	-0.393024956658337	-0.410678475197846	-0.249415696399168
ENSG00000175582	209	10	0.234640174063999	0.245964408114675	0.101459040579768
ENSG00000175592	235	1	-0.723893654695502	-0.552757425113409	-0.960899677444479
ENSG00000175600	230	8	0.212942050340791	0.776866314119043	0.449766825584839
ENSG00000175602	192	3	-0.419547351380447	-0.558433088159454	-0.490102271717788
ENSG00000175662	9	8	0.131126672209988	0.126351027113547	0.374219170388158
ENSG00000175764	68	8	0.235306649252746	0.348886793003232	0.328679011715033
ENSG00000175832	256	2	-0.708867333253058	0.0503968105884165	-0.903328812917991
ENSG00000175866	40	8	0.241452347984737	0.298796963793604	0.428108502851738
ENSG00000175879	23	8	0.217672174840998	0.29558601372066	0.33373824118342
ENSG00000175895	262	10	0.324158299185558	0.306395947130526	0.173590927799881
ENSG00000175906	136	8	0.482949898887215	0.707313947549215	0.508123049324412
ENSG00000176014	136	8	0.423552653026718	0.697450955576921	0.518303509789021
ENSG00000176148	43	8	0.251681276053971	0.27714605497116	0.314653744680195
ENSG00000176155	32	5	-0.390065875872091	-0.22641414049817	-0.204009714377774
ENSG00000176171	65	8	0.219833631944209	0.358064229395036	0.470568028263379
ENSG00000176273	75	6	-0.160272439521027	-0.283059122971964	-0.405071943997651
ENSG00000176371	114	6	-0.392340978155056	-0.343171067275538	-0.385204489443515
ENSG00000176595	135	7	0.963698189631712	0.854042062919587	0.809133062795575
ENSG00000176597	229	7	0.653818960716555	0.794540518883601	0.474120879830799
ENSG00000176678	136	8	0.518117778105745	0.780487506177589	0.531969997962991
ENSG00000176692	133	8	0.44726890727178	0.694886199536337	0.712364464883574
ENSG00000176697	31	5	-0.513243263104844	-0.251043719267025	-0.0498370447044509
ENSG00000176720	65	8	0.190428857515928	0.350159590447974	0.484419190267318
ENSG00000176771	237	1	-1.22233728777933	-1.19836939451823	-1.52268391767338
ENSG00000176907	230	8	0.0995308843561302	0.866245290600573	0.512774185588657
ENSG00000176928	180	8	0.565156051150463	0.783032009610373	0.351270898678876
ENSG00000176974	167	10	0.557203514173845	0.264790741744746	0.339378610753228
ENSG00000177076	114	6	-0.394621867896664	-0.420073036472735	-0.395529243198937
ENSG00000177082	141	4	-0.414141435868016	-0.352933208891059	-0.52639886172959
ENSG00000177144	91	9	0.360188969776098	0.23207115145614	0.383149953265177
ENSG00000177337	255	2	-0.385974716401006	-0.169563753201611	-0.782547675048449
ENSG00000177426	14	6	-0.300020924296144	-0.333628685884446	-0.17840632321816
ENSG00000177469	66	8	0.212247225936236	0.457012797891936	0.431903989734003
ENSG00000177570	107	6	-0.316713044989994	-0.454178426673387	-0.524608487544534
ENSG00000177595	49	6	-0.0841583286737286	-0.43090352557808	-0.16480398677972
ENSG00000177606	54	5	-0.436712679321618	-0.212452010685841	-0.248635127067973
ENSG00000177614	251	6	-0.0229453590366235	-0.433399516430786	-0.576180569849045
ENSG00000177707	101	8	0.144490202994084	0.33020566747626	0.164847447409161
ENSG00000177879	88	9	0.320437227229414	0.266670222393998	0.199526725394825
ENSG00000177889	59	9	0.29648108511956	0.202083275143206	0.182657066852645
ENSG00000178028	13	6	-0.250503445045993	-0.249024320345677	-0.162921690485001
ENSG00000178031	144	3	-0.696345309217294	-0.701553386774827	-0.606824937808853
ENSG00000178074	211	10	0.494183303704692	0.289132914223381	0.1446263000229
ENSG00000178104	64	8	0.170934404868084	0.252906556786667	0.553829533951134
ENSG00000178209	96	8	0.251314149258535	0.508613632954214	0.509110278768638
ENSG00000178401	48	6	-0.154750071874459	-0.314087511940179	-0.258354875689381
ENSG00000178498	52	6	-0.444160296505633	-0.386208164006209	-0.225717140306958
ENSG00000178573	187	1	-1.14311466592273	-0.797542350965079	-0.905192447436628
ENSG00000178665	155	5	-0.309003444011292	-0.294731961432803	-0.530631657508503
ENSG00000178715	155	5	-0.346305359396592	-0.29900264472395	-0.574474288750214
ENSG00000178726	133	8	0.230386597098972	0.753461851615801	0.813932537444695
ENSG00000178741	36	9	0.298510986208735	0.0941828979614536	0.193763223857413
ENSG00000178773	177	7	0.937008976611766	1.14125855253056	1.31646973670272
ENSG00000178852	204	2	-0.6410545818459	-0.061687055076268	-0.53783585642417
ENSG00000178860	111	6	-0.299681303168577	-0.550256993422844	-0.170826695609022
ENSG00000178882	65	8	-0.12082524000693	0.566046939712454	0.483144492189307
ENSG00000178980	8	8	0.230085704657739	0.0652629656221677	0.346286730607327
ENSG00000179094	226	7	1.67464774359609	1.09075774155569	1.80412327234953
ENSG00000179163	231	8	0.15865268453677	0.626256589829267	0.253026601167795
ENSG00000179242	169	10	0.539860739920492	0.437423891797202	0.420324111999012
ENSG00000179456	33	5	-0.381446609817957	-0.171252410512722	-0.188967771172393
ENSG00000179532	54	5	-0.383647219281564	-0.265695781222284	-0.252034567053425
ENSG00000179542	227	7	1.44194529985883	1.04057641396565	1.32508163513202
ENSG00000179820	132	8	0.418007105732888	0.56511914295179	0.679336362116349
ENSG00000179862	179	7	0.799228859575054	0.944874814992277	0.72998621611617
ENSG00000179899	47	6	-0.20595746381791	-0.293358514800757	-0.257258435946053
ENSG00000179954	98	8	0.418796286841568	0.572796133506243	0.603151477699278
ENSG00000180263	185	4	-0.675893726242129	-0.309990241341072	-0.808380739780838
ENSG00000180318	38	9	0.319461841159995	0.21407754346587	0.440288111765304
ENSG00000180332	186	1	-0.968345562514512	-0.691180967213598	-1.0234639992484
ENSG00000180447	96	8	0.102807061607638	0.633410266031466	0.518034346707525
ENSG00000180448	172	9	0.669417121990794	-0.0463047326852348	0.918535769373286
ENSG00000180611	48	6	-0.0834331759419262	-0.306095952605578	-0.333441520711419
ENSG00000180817	99	8	0.318679682555291	0.474521035577799	0.378350536901965
ENSG00000180818	24	8	0.14978293059475	0.213014135392022	0.279608311016553
ENSG00000180834	168	10	0.418974971037365	0.40370004871136	0.295728590319557
ENSG00000181061	87	9	0.283126647986816	0.14192022458947	0.143754616029216
ENSG00000181467	200	6	-0.20737352970322	-0.333237301138453	-0.471774889575419
ENSG00000181744	216	10	0.46165158379289	0.495991221177887	0.283750815444996
ENSG00000181788	39	8	0.223558419733599	0.246695294590071	0.460098778295883
ENSG00000181819	269	10	0.626528862593818	0.531668457053401	0.0993101482552118
ENSG00000182109	151	6	-0.421732675938688	-0.561059131962205	-0.274589944635941
ENSG00000182199	27	6	-0.150122118714734	-0.309637757449833	-0.247328972026255
ENSG00000182240	37	9	0.257107870594242	0.183098707577805	0.339215671999154
ENSG00000182263	140	4	-0.254758221690069	-0.1901571059716	-0.320637301627001
ENSG00000182518	56	5	-0.298097388713507	-0.17410676131085	-0.2376094131703
ENSG00000182568	244	3	-0.708229684619196	-0.491042558352106	-0.351566258167624
ENSG00000182667	157	5	-0.404885804273685	-0.0507598454406484	-0.507424848527484
ENSG00000182718	99	8	0.418750056213792	0.559860199788238	0.406506162989684
ENSG00000182795	229	7	0.851646567689766	1.17390798547742	0.0437311247435019
ENSG00000182809	97	8	0.264412060020829	0.573979259547149	0.476469986222698
ENSG00000182957	205	2	-0.649686185864378	-0.228518329915786	-0.449126721493037
ENSG00000182985	189	1	-0.687393428734312	-1.09960476737657	-0.678467829652876
ENSG00000183018	233	4	-0.335189871240846	-0.103988324548937	-0.494455377870238
ENSG00000183044	105	6	-0.774286452367503	-0.515331189420636	-0.452196680592665
ENSG00000183049	203	5	-0.34012305778858	0.0220053581646047	-0.620917169665149
ENSG00000183207	68	8	0.27122927997288	0.385915848554418	0.281729885366384
ENSG00000183283	5	5	-0.269693634143708	-0.229106730734847	-0.0827647112812491
ENSG00000183287	177	7	0.951727790195929	0.916889323301707	1.08956415055707
ENSG00000183484	192	3	-0.483201442804333	-0.572782795729579	-0.492220532667134
ENSG00000183671	223	7	0.427813570026821	0.943958329842983	0.983188046814456
ENSG00000183691	257	2	-0.787250738538085	0.172318335672923	-0.621678764468699
ENSG00000183741	5	5	-0.315027980235593	-0.229827357080441	-0.108924224681639
ENSG00000183876	188	1	-0.923535360248835	-0.859200948588216	-0.583714494216887
ENSG00000183963	161	2	-0.414534105937129	-0.043406890985124	-0.237366027162271
ENSG00000184009	65	8	0.203307384509653	0.426175563880788	0.516174240122615
ENSG00000184012	83	5	-0.462882932089478	-0.212763954534595	-0.323911968472726
ENSG00000184117	5	5	-0.26005682288891	-0.215306628946188	-0.11759843227609
ENSG00000184185	175	7	0.491386591810428	0.842978920147175	0.828919444012976
ENSG00000184205	149	3	-0.517985208652321	-0.450044432116611	-0.249163626910805
ENSG00000184226	224	7	0.60546013387033	0.942862054732642	1.20786258914333
ENSG00000184232	245	3	-0.642934110796368	-0.346429807419167	-0.291132585585529
ENSG00000184254	76	6	-0.191047353243313	-0.423452311122984	-0.309464681193857
ENSG00000184381	51	6	-0.425306036415234	-0.484149913265899	-0.0846402686258649
ENSG00000184481	245	3	-0.668388081489097	-0.357653550955816	-0.0821330957342812
ENSG00000184500	39	8	0.235474610411661	0.122175851943727	0.457024002119658
ENSG00000184584	60	9	0.303668290914997	0.231403001213276	0.256570133258598
ENSG00000184588	206	2	-0.704557752484171	-0.332523853558452	-0.408486532945266
ENSG00000184602	103	4	-0.31383533134742	-0.203438519965095	-0.32607634009272
ENSG00000184634	32	5	-0.47794091113994	-0.267965575423573	-0.166414709659253
ENSG00000184743	263	10	0.402337565553934	0.373045765940006	0.20186125667841
ENSG00000184916	96	8	0.234953525054834	0.481101353494037	0.586020678052858
ENSG00000184949	258	2	-0.979986139168376	-0.174094529737475	-0.531606687553781
ENSG00000184985	243	3	-0.486394689790243	-0.556870026482312	-0.484060184361117
ENSG00000185022	155	5	-0.385341575698536	-0.273446700030759	-0.550319796602119
ENSG00000185070	252	6	-0.0766100621250834	-0.311684476479151	-0.745755007731327
ENSG00000185100	78	6	-0.290528328174603	-0.443885066866221	-0.24970498173073
ENSG00000185104	122	10	0.33570480300518	0.178422391548106	0.105779177017304
ENSG00000185189	219	10	0.962222125783851	0.49939612098297	0.591437778014413
ENSG00000185201	94	9	0.245305683777929	0.203642041026832	0.609182759533738
ENSG00000185215	145	3	-0.607079412835402	-0.545002008228275	-0.657202656146595
ENSG00000185262	47	6	-0.157834348433594	-0.243872128928495	-0.359905880273384
ENSG00000185305	119	5	-0.527923458607591	-0.162634342220056	-0.245986452170803
ENSG00000185324	5	5	-0.234711895852528	-0.284046116883797	-0.0570212383173363
ENSG00000185339	171	9	0.572520777897164	0.401518954057344	0.605124110313057
ENSG00000185420	47	6	-0.156215053144163	-0.277464277227922	-0.328677617982961
ENSG00000185483	67	8	0.308902708807365	0.383297744359458	0.405978704384763
ENSG00000185495	114	6	-0.432296552740738	-0.341875370887596	-0.390147058193598
ENSG00000185499	224	7	0.577278977862992	0.973329956500121	1.67641683129482
ENSG00000185522	229	7	0.642063454950737	0.895783868577801	0.393222028805198
ENSG00000185551	32	5	-0.466458040818911	-0.197746258768836	-0.12789917866846
ENSG00000185561	219	10	0.608808879443782	0.601596627979839	0.684616875600637
ENSG00000185565	237	1	-2.03089207846468	-1.98097343000198	-2.36483847894292
ENSG00000185585	15	5	-0.33517090807955	-0.270302784213399	-0.0636540848453686
ENSG00000185634	142	1	-0.804556818308532	-0.559327950577869	-0.807720527223245
ENSG00000185697	27	6	-0.128593386986755	-0.236357670094671	-0.223852819830105
ENSG00000185813	36	9	0.293459246909525	0.141351721036489	0.242210779870038
ENSG00000185950	227	7	1.45652531348534	1.8291215325583	1.26924361400155
ENSG00000186063	100	8	0.373934802439933	0.350478858501388	0.234019401626432
ENSG00000186212	54	5	-0.497735707792335	-0.2276631144929	-0.246997909134061
ENSG00000186340	259	2	-1.14222717034784	-0.373315719193393	-0.195140342181591
ENSG00000186432	87	9	0.248254650328133	0.251582800158343	0.153602174884471
ENSG00000186469	270	10	0.458263119407332	0.603632364594295	0.281516917946165
